CVE_ID,CVSS_Score_Scaled,Severity_CRITICAL,Severity_HIGH,Severity_LOW,Severity_MEDIUM,Severity_UNKNOWN,Attack_Vector_ADJACENT_NETWORK,Attack_Vector_LOCAL,Attack_Vector_NETWORK,Attack_Vector_PHYSICAL,Attack_Vector_UNKNOWN,CVSS_Risk_Bin
CVE-2025-2389,-0.9539815249163944,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-2390,-0.13057630614508675,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-2391,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-3195,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-3306,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-3307,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-3308,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-3310,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-4176,0.3840519555869807,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-50487,0.2811263032405671,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-63525,1.5676969575707356,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-63526,1.0016058696654617,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-63527,1.0016058696654617,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-63528,1.0016058696654617,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-63529,-0.23350195849150032,False,False,False,True,False,False,False,True,False,False,MEDIUM
CVE-2025-63531,1.7735482622635628,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-63532,1.5676969575707356,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2025-63533,1.0016058696654617,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-63534,1.0016058696654617,False,True,False,False,False,False,False,True,False,False,HIGH
CVE-2025-63535,1.5676969575707356,True,False,False,False,False,False,False,True,False,False,CRITICAL
CVE-2014-5969,-0.5937417417039471,False,False,False,True,False,True,False,False,False,False,MEDIUM
CVE-2014-6717,-0.5937417417039471,False,False,False,True,False,True,False,False,False,False,MEDIUM
